hotel,canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,avg_daily_rate,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_guests,arrival_date,lead_time_category,price_quartile,country_upper,is_online,country_prefix,status_length,market_Complementary,market_Corporate,market_Direct,market_Groups,market_Offline TA/TO,market_Online TA,market_Undefined,star_rating
City Hotel,1,72,2016,april,15,3,2,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,0,Canceled,2016-01-22,3,1.0,2016-04-03,Planned,Medium,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,73,2016,april,15,3,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,0,Canceled,2016-01-22,3,2.0,2016-04-03,Planned,Medium,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,67,2016,april,15,3,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,0,Canceled,2016-03-30,3,2.0,2016-04-03,Planned,Medium,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,72,2016,april,15,3,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,100.8,0,0,Canceled,2016-01-24,3,2.0,2016-04-03,Planned,High,PRT,True,PR,8,False,False,False,False,False,True,False,3
City Hotel,0,95,2016,april,15,3,2,1,2,0.0,0,SC,AZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,0,Check-Out,2016-04-06,3,2.0,2016-04-03,Far Advance,Medium,AZE,True,AZ,9,False,False,False,False,False,True,False,3
City Hotel,1,73,2016,april,15,3,2,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,72.0,0,0,No-Show,2016-04-03,3,1.0,2016-04-03,Planned,Low,PRT,True,PR,7,False,False,False,False,False,True,False,3
City Hotel,1,87,2016,april,15,3,2,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,72.25,0,0,Canceled,2016-01-22,4,2.0,2016-04-03,Planned,Low,BRA,True,BR,8,False,False,False,False,False,True,False,3
City Hotel,0,104,2016,april,15,3,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,82.45,0,1,Check-Out,2016-04-07,4,2.0,2016-04-03,Far Advance,Medium,ITA,True,IT,9,False,False,False,False,False,True,False,3
City Hotel,0,91,2016,april,15,3,2,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,72.25,0,0,Check-Out,2016-04-07,4,2.0,2016-04-03,Far Advance,Low,BEL,False,BE,9,False,False,True,False,False,False,False,3
City Hotel,0,88,2016,april,15,3,2,2,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,150.45,0,2,Check-Out,2016-04-07,4,4.0,2016-04-03,Planned,Premium,CHE,True,CH,9,False,False,False,False,False,True,False,3
City Hotel,0,109,2016,april,15,3,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,0,0,Transient,82.45,0,1,Check-Out,2016-04-07,4,2.0,2016-04-03,Far Advance,Medium,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,1,81,2016,april,15,3,2,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,0,0,Transient,73.9,0,0,Canceled,2016-04-03,5,2.0,2016-04-03,Planned,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,3
City Hotel,0,91,2016,april,15,3,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,B,B,2,No Deposit,14,0,0,Transient,95.94,0,0,Check-Out,2016-04-08,5,2.0,2016-04-03,Far Advance,Medium,PRT,False,PR,9,False,False,True,False,False,False,False,3
City Hotel,0,90,2016,april,15,3,2,3,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,B,B,1,No Deposit,14,0,0,Transient,95.94,0,0,Check-Out,2016-04-08,5,2.0,2016-04-03,Planned,Medium,BEL,False,BE,9,False,False,True,False,False,False,False,3
City Hotel,0,91,2016,april,15,3,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,83.87,0,1,Check-Out,2016-04-09,6,2.0,2016-04-03,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,1,79,2016,april,15,3,2,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,95.2,0,0,Canceled,2016-01-16,6,2.0,2016-04-03,Planned,Medium,USA,True,US,8,False,False,False,False,False,True,False,3
City Hotel,1,71,2016,april,15,3,2,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,0,0,Transient,203.76,0,0,Canceled,2016-03-23,7,4.0,2016-04-03,Planned,Premium,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,6,2016,april,15,4,1,0,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,89.0,0,0,No-Show,2016-04-04,1,2.0,2016-04-04,Last Minute,Medium,BRA,True,BR,7,False,False,False,False,False,True,False,3
City Hotel,1,44,2016,april,15,4,1,0,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,107.1,0,0,Canceled,2016-03-02,1,2.0,2016-04-04,Planned,High,ITA,True,IT,8,False,False,False,False,False,True,False,3
City Hotel,1,46,2016,april,15,4,1,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,107.1,0,0,Canceled,2016-02-18,2,2.0,2016-04-04,Planned,High,USA,True,US,8,False,False,False,False,False,True,False,3
City Hotel,1,41,2016,april,15,4,1,1,2,0.0,0,SC,ZMB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,107.1,0,1,Canceled,2016-04-02,2,2.0,2016-04-04,Planned,High,ZMB,True,ZM,8,False,False,False,False,False,True,False,3
City Hotel,1,48,2016,april,15,4,1,1,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,107.1,0,1,Canceled,2016-03-30,2,1.0,2016-04-04,Planned,High,IRL,True,IR,8,False,False,False,False,False,True,False,3
City Hotel,1,20,2016,april,15,4,1,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,89.0,0,0,Canceled,2016-03-22,2,1.0,2016-04-04,Short Notice,Medium,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,92,2016,april,15,4,1,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.9,0,1,Canceled,2016-01-22,2,1.0,2016-04-04,Far Advance,Medium,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,1,101,2016,april,15,4,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,41,Transient,80.0,0,0,Canceled,2016-02-04,3,2.0,2016-04-04,Far Advance,Medium,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,0,102,2016,april,15,4,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,96.3,0,0,Check-Out,2016-04-07,3,2.0,2016-04-04,Far Advance,Medium,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,1,91,2016,april,15,4,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,0,Transient,80.0,0,0,Canceled,2016-02-04,3,2.0,2016-04-04,Far Advance,Medium,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,1,101,2016,april,15,4,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,0,41,Transient,70.0,0,0,Canceled,2016-02-04,3,1.0,2016-04-04,Far Advance,Low,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,1,68,2016,april,15,4,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,85.5,0,0,Canceled,2016-03-09,3,2.0,2016-04-04,Planned,Medium,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,147,2016,april,15,4,1,3,0,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,9,0,0,Transient-Party,6.0,0,1,Canceled,2016-03-28,4,2.0,2016-04-04,Far Advance,Low,PRT,True,PR,8,False,False,False,False,False,True,False,3
City Hotel,1,147,2016,april,15,4,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient-Party,96.5,0,1,Canceled,2016-03-28,4,2.0,2016-04-04,Far Advance,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,3
City Hotel,0,111,2016,april,15,4,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,82.45,0,1,Check-Out,2016-04-08,4,2.0,2016-04-04,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,113,2016,april,15,4,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,63.49,0,2,Check-Out,2016-04-08,4,2.0,2016-04-04,Far Advance,Low,USA,True,US,9,False,False,False,False,False,True,False,3
City Hotel,1,50,2016,april,15,4,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,112.2,0,0,Canceled,2016-02-14,4,2.0,2016-04-04,Planned,High,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,1,5,2016,april,15,4,1,3,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,0,153,0,Transient-Party,95.0,0,0,No-Show,2016-04-04,4,1.0,2016-04-04,Last Minute,Medium,PRT,False,PR,7,False,False,False,False,False,False,False,3
City Hotel,0,91,2016,april,15,4,1,3,0,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,0,0,Transient-Party,73.74,0,0,Check-Out,2016-04-08,4,2.0,2016-04-04,Far Advance,Medium,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,93,2016,april,15,4,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9,0,0,Transient-Party,73.74,0,0,Check-Out,2016-04-08,4,2.0,2016-04-04,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,0,89,2016,april,15,4,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,82.45,0,0,Check-Out,2016-04-08,4,2.0,2016-04-04,Planned,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,90,2016,april,15,4,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,82.45,0,1,Check-Out,2016-04-08,4,2.0,2016-04-04,Planned,Medium,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,1,67,2016,april,15,4,1,4,2,0.0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,80.75,0,0,Canceled,2016-01-28,5,2.0,2016-04-04,Planned,Medium,FIN,True,FI,8,False,False,False,False,False,True,False,3
City Hotel,1,34,2016,april,15,4,1,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,131.4,0,0,Canceled,2016-03-30,5,2.0,2016-04-04,Planned,High,SWE,True,SW,8,False,False,False,False,False,True,False,3
City Hotel,1,5,2016,april,15,4,3,5,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,126.75,0,0,Canceled,2016-04-01,8,2.0,2016-04-04,Last Minute,High,CHN,True,CH,8,False,False,False,False,False,True,False,3
City Hotel,1,14,2016,april,15,4,4,10,1,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,132.0,0,0,Canceled,2016-03-21,14,1.0,2016-04-04,Short Notice,High,AGO,True,AG,8,False,False,False,False,False,True,False,3
City Hotel,1,79,2016,april,15,4,1,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,96.62,0,1,Canceled,2016-01-25,6,2.0,2016-04-04,Planned,Medium,BRA,True,BR,8,False,False,False,False,False,True,False,3
City Hotel,0,113,2016,april,15,5,0,1,2,0.0,0,BB,TWN,Direct,Direct,0,0,0,A,D,0,No Deposit,14,0,0,Transient,95.0,0,0,Check-Out,2016-04-06,1,2.0,2016-04-05,Far Advance,Medium,TWN,False,TW,9,False,False,True,False,False,False,False,3
City Hotel,1,104,2016,april,15,5,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,0,Transient,96.0,0,0,Canceled,2016-01-19,2,2.0,2016-04-05,Far Advance,Medium,PRT,False,PR,8,False,False,False,True,False,False,False,3
City Hotel,1,95,2016,april,15,5,0,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,72.8,0,0,Canceled,2016-01-10,2,1.0,2016-04-05,Far Advance,Medium,USA,True,US,8,False,False,False,False,False,True,False,3
City Hotel,1,107,2016,april,15,5,0,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,81.9,0,0,Canceled,2016-01-01,2,1.0,2016-04-05,Far Advance,Medium,USA,True,US,8,False,False,False,False,False,True,False,3
City Hotel,1,8,2016,april,15,5,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,95.0,0,0,Canceled,2016-04-01,1,1.0,2016-04-05,Short Notice,Medium,ESP,True,ES,8,False,False,False,False,False,True,False,3
City Hotel,0,99,2016,april,15,5,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,7,No Deposit,9,0,0,Transient,90.63,0,0,Check-Out,2016-04-08,3,3.0,2016-04-05,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,1,16,2016,april,15,5,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,129.33,0,0,Canceled,2016-03-29,3,2.0,2016-04-05,Short Notice,High,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,0,94,2016,april,15,5,0,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14,0,0,Transient,90.9,0,0,Check-Out,2016-04-08,3,2.0,2016-04-05,Far Advance,Medium,BEL,False,BE,9,False,False,True,False,False,False,False,3
City Hotel,1,42,2016,april,15,5,0,3,1,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,131.4,0,0,Canceled,2016-03-28,3,1.0,2016-04-05,Planned,High,SAU,True,SA,8,False,False,False,False,False,True,False,3
City Hotel,1,78,2016,april,15,5,0,4,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,97.33,0,0,Canceled,2016-03-18,4,2.0,2016-04-05,Planned,Medium,HUN,True,HU,8,False,False,False,False,False,True,False,3
City Hotel,1,120,2016,april,15,5,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11,0,0,Transient,94.86,0,0,Canceled,2016-03-22,4,2.0,2016-04-05,Far Advance,Medium,PRT,True,PR,8,False,False,False,False,False,True,False,3
City Hotel,0,120,2016,april,15,5,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11,0,0,Transient,94.86,0,0,Check-Out,2016-04-09,4,2.0,2016-04-05,Far Advance,Medium,DEU,True,DE,9,False,False,False,False,False,True,False,3
City Hotel,0,95,2016,april,15,5,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,93.08,0,1,Check-Out,2016-04-09,4,2.0,2016-04-05,Far Advance,Medium,DEU,True,DE,9,False,False,False,False,False,True,False,3
City Hotel,1,57,2016,april,15,5,0,4,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.05,0,0,Canceled,2016-03-14,4,3.0,2016-04-05,Planned,High,DEU,True,DE,8,False,False,False,False,False,True,False,3
City Hotel,0,103,2016,april,15,5,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,84.58,0,1,Check-Out,2016-04-09,4,2.0,2016-04-05,Far Advance,Medium,ITA,True,IT,9,False,False,False,False,False,True,False,3
City Hotel,0,100,2016,april,15,5,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,84.58,0,1,Check-Out,2016-04-09,4,2.0,2016-04-05,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,1,68,2016,april,15,5,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.95,0,0,Canceled,2016-03-16,4,2.0,2016-04-05,Planned,Medium,ITA,True,IT,8,False,False,False,False,False,True,False,3
City Hotel,1,105,2016,april,15,6,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,0,0,Transient,75.0,0,0,Canceled,2016-01-18,1,2.0,2016-04-06,Far Advance,Medium,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,1,55,2016,april,15,6,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,0,0,Transient-Party,80.0,0,0,Canceled,2016-03-28,1,2.0,2016-04-06,Planned,Medium,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,1,55,2016,april,15,6,0,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,0,0,Transient-Party,0.0,0,0,Canceled,2016-03-28,1,1.0,2016-04-06,Planned,Low,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,1,40,2016,april,15,6,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,189.9,0,0,Canceled,2016-03-12,1,4.0,2016-04-06,Planned,Premium,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,1,55,2016,april,15,6,0,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,0,0,Transient-Party,104.0,0,0,Canceled,2016-04-04,1,2.0,2016-04-06,Planned,High,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,1,4,2016,april,15,6,0,1,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,0,0,Transient,156.0,0,0,No-Show,2016-04-06,1,1.0,2016-04-06,Last Minute,Premium,RUS,True,RU,7,False,False,False,False,False,True,False,3
City Hotel,0,92,2016,april,15,6,0,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,76.5,0,1,Check-Out,2016-04-07,1,2.0,2016-04-06,Far Advance,Medium,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,105,2016,april,15,6,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,0,Transient,62.86,0,0,Check-Out,2016-04-08,2,2.0,2016-04-06,Far Advance,Low,NLD,True,NL,9,False,False,False,False,False,True,False,3
City Hotel,1,132,2016,april,15,6,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Contract,107.0,0,1,Canceled,2016-01-20,2,2.0,2016-04-06,Far Advance,High,PRT,True,PR,8,False,False,False,False,False,True,False,3
City Hotel,1,25,2016,april,15,6,0,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,167.0,0,0,Canceled,2016-03-21,3,3.0,2016-04-06,Short Notice,Premium,BEL,True,BE,8,False,False,False,False,False,True,False,3
City Hotel,1,55,2016,april,15,6,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,155,0,0,Transient,118.33,0,1,No-Show,2016-04-06,3,2.0,2016-04-06,Planned,High,FRA,True,FR,7,False,False,False,False,False,True,False,3
City Hotel,1,74,2016,april,15,6,0,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,128.7,0,0,Canceled,2016-03-10,3,3.0,2016-04-06,Planned,High,ITA,True,IT,8,False,False,False,False,False,True,False,3
City Hotel,1,74,2016,april,15,6,0,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,112.5,0,1,Canceled,2016-02-11,3,3.0,2016-04-06,Planned,High,ITA,True,IT,8,False,False,False,False,False,True,False,3
City Hotel,0,93,2016,april,15,6,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.3,0,1,Check-Out,2016-04-09,3,2.0,2016-04-06,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,1,93,2016,april,15,6,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,79.5,0,0,Canceled,2016-01-04,3,2.0,2016-04-06,Far Advance,Medium,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,0,101,2016,april,15,6,0,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,90.3,0,1,Check-Out,2016-04-09,3,2.0,2016-04-06,Far Advance,Medium,AUS,True,AU,9,False,False,False,False,False,True,False,3
City Hotel,1,62,2016,april,15,6,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,112.2,0,1,Canceled,2016-03-21,4,2.0,2016-04-06,Planned,High,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,1,17,2016,april,15,6,0,4,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,133.5,0,0,Canceled,2016-03-25,4,2.0,2016-04-06,Short Notice,High,CHN,True,CH,8,False,False,False,False,False,True,False,3
City Hotel,1,86,2016,april,15,6,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,84.58,0,0,Canceled,2016-02-16,4,2.0,2016-04-06,Planned,Medium,DEU,True,DE,8,False,False,False,False,False,True,False,3
City Hotel,1,29,2016,april,15,6,0,4,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,0,Transient,85.0,0,0,Canceled,2016-03-28,4,2.0,2016-04-06,Short Notice,Medium,PRT,False,PR,8,False,False,False,False,True,False,False,3
City Hotel,0,91,2016,april,15,6,0,4,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,D,0,No Deposit,14,0,0,Transient,76.5,0,0,Check-Out,2016-04-10,4,2.0,2016-04-06,Far Advance,Medium,DEU,False,DE,9,False,False,True,False,False,False,False,3
City Hotel,1,92,2016,april,15,6,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,95.2,0,0,Canceled,2016-01-11,4,2.0,2016-04-06,Far Advance,Medium,FRA,True,FR,8,False,False,False,False,False,True,False,3
City Hotel,0,91,2016,april,15,6,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,69.64,0,0,Check-Out,2016-04-10,4,2.0,2016-04-06,Far Advance,Low,DEU,True,DE,9,False,False,False,False,False,True,False,3
City Hotel,0,103,2016,april,15,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,96.05,0,0,Check-Out,2016-04-11,5,2.0,2016-04-06,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,0,117,2016,april,15,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,96.05,0,0,Check-Out,2016-04-11,5,2.0,2016-04-06,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,1,82,2016,april,15,6,1,4,2,0.0,0,BB,TWN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,99.45,0,0,Canceled,2016-03-09,5,2.0,2016-04-06,Planned,High,TWN,True,TW,8,False,False,False,False,False,True,False,3
City Hotel,1,15,2016,april,15,6,1,4,1,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,133.2,0,0,Canceled,2016-04-04,5,1.0,2016-04-06,Short Notice,High,IND,True,IN,8,False,False,False,False,False,True,False,3
City Hotel,0,97,2016,april,15,6,2,5,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,75.89,0,0,Check-Out,2016-04-13,7,2.0,2016-04-06,Far Advance,Medium,ITA,False,IT,9,False,False,True,False,False,False,False,3
City Hotel,1,45,2016,april,15,7,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,112.5,0,0,Canceled,2016-03-16,1,1.0,2016-04-07,Planned,High,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,274,2016,april,15,7,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,0,0,Transient,6.0,0,0,Canceled,2015-10-21,1,1.0,2016-04-07,Far Advance,Low,PRT,False,PR,8,False,False,False,True,False,False,False,3
City Hotel,1,52,2016,april,15,7,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,99.9,0,0,Canceled,2016-03-28,1,1.0,2016-04-07,Planned,High,GBR,True,GB,8,False,False,False,False,False,True,False,3
City Hotel,1,10,2016,april,15,7,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,101.0,0,0,Canceled,2016-04-04,1,2.0,2016-04-07,Short Notice,High,PRT,True,PR,8,False,False,False,False,False,True,False,3
